Unit,Season,Bulls,Cows,Calves,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,Category,Antlerless,TH23,PS23,TH22,PS22,threeyearsuccess,threeyearshunters,slope,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags
36,NA,0,NA,NA,9,96,10,394,Second Season Limited Antlerless,9,78,2,109,5,6%,94,2.5,  466,  382,82%,39.718194149812135,-106.4709142423834,"  298,111","  244,523",36 Second Season Limited Antlerless,206.1,251.3,https://webmap.onxmaps.com/hunt/map#9.45/39.7181941498121/-106.470914242383,"EF035L1R,EE035O1R,EF035O1R,EM035O1M,EF035O1M,EF036O2R,EF036O3R,EE036O4R,EF036O4R,EE035P1R,EF036P5R,EE000U1A,EM000U2R,EM000U3R,EE035V1A"
36,NA,0,NA,NA,7,30,24,150,Third Season Limited Antlerless,7,44,7,33,13,15%,36,5.5,  466,  382,82%,39.718194149812135,-106.4709142423834,"  298,111","  244,523",36 Third Season Limited Antlerless,64.4,78.5,https://webmap.onxmaps.com/hunt/map#9.45/39.7181941498121/-106.470914242383,"EF035L1R,EE035O1R,EF035O1R,EM035O1M,EF035O1M,EF036O2R,EF036O3R,EE036O4R,EF036O4R,EE035P1R,EF036P5R,EE000U1A,EM000U2R,EM000U3R,EE035V1A"
36,NA,0,NA,NA,3,5,50,15,Fourth Season Limited Antlerless,3,5,0,NA,NA,25%,5,50.00000000000001,  466,  382,82%,39.718194149812135,-106.4709142423834,"  298,111","  244,523",36 Fourth Season Limited Antlerless,10.7,13.1,https://webmap.onxmaps.com/hunt/map#9.45/39.7181941498121/-106.470914242383,"EF035L1R,EE035O1R,EF035O1R,EM035O1M,EF035O1M,EF036O2R,EF036O3R,EE036O4R,EF036O4R,EE035P1R,EF036P5R,EE000U1A,EM000U2R,EM000U3R,EE035V1A"
36,NA,11,NA,NA,13,79,16,287,First Season Limited Either-sex Seasons,2,99,17,94,32,22%,91,-8.000000000000007,  466,  382,82%,39.718194149812135,-106.4709142423834,"  298,111","  244,523",36 First Season Limited Either-sex Seasons,169.6,206.8,https://webmap.onxmaps.com/hunt/map#9.45/39.7181941498121/-106.470914242383,"EF035L1R,EE035O1R,EF035O1R,EM035O1M,EF035O1M,EF036O2R,EF036O3R,EE036O4R,EF036O4R,EE035P1R,EF036P5R,EE000U1A,EM000U2R,EM000U3R,EE035V1A"
36,NA,4,NA,NA,9,19,50,54,Fourth Season Limited Either-sex Seasons,6,25,6,23,15,24%,22,17.500000000000004,  466,  382,82%,39.718194149812135,-106.4709142423834,"  298,111","  244,523",36 Fourth Season Limited Either-sex Seasons,40.8,49.7,https://webmap.onxmaps.com/hunt/map#9.45/39.7181941498121/-106.470914242383,"EF035L1R,EE035O1R,EF035O1R,EM035O1M,EF035O1M,EF036O2R,EF036O3R,EE036O4R,EF036O4R,EE035P1R,EF036P5R,EE000U1A,EM000U2R,EM000U3R,EE035V1A"
36,NA,0,NA,NA,10,19,53,125,Early PLO Seasons,10,19,43,27,15,37%,22,19,  466,  382,82%,39.718194149812135,-106.4709142423834,"  298,111","  244,523",36 Early PLO Seasons,40.8,49.7,https://webmap.onxmaps.com/hunt/map#9.45/39.7181941498121/-106.470914242383,"EF035L1R,EE035O1R,EF035O1R,EM035O1M,EF035O1M,EF036O2R,EF036O3R,EE036O4R,EF036O4R,EE035P1R,EF036P5R,EE000U1A,EM000U2R,EM000U3R,EE035V1A"
36,NA,0,NA,NA,5,5,100,10,All Late Seasons (Not including PLOs),5,NA,NA,4,100,100%,4,0,  466,  382,82%,39.718194149812135,-106.4709142423834,"  298,111","  244,523",36 All Late Seasons (Not including PLOs),10.7,13.1,https://webmap.onxmaps.com/hunt/map#9.45/39.7181941498121/-106.470914242383,"EF035L1R,EE035O1R,EF035O1R,EM035O1M,EF035O1M,EF036O2R,EF036O3R,EE036O4R,EF036O4R,EE035P1R,EF036P5R,EE000U1A,EM000U2R,EM000U3R,EE035V1A"
36,NA,0,NA,NA,0,0,0,Not Reported,Late Season Antlered (Not including PLOs),0,NA,NA,0,0,0%,0,0,  466,  382,82%,39.718194149812135,-106.4709142423834,"  298,111","  244,523",36 Late Season Antlered (Not including PLOs),0,0,https://webmap.onxmaps.com/hunt/map#9.45/39.7181941498121/-106.470914242383,"EF035L1R,EE035O1R,EF035O1R,EM035O1M,EF035O1M,EF036O2R,EF036O3R,EE036O4R,EF036O4R,EE035P1R,EF036P5R,EE000U1A,EM000U2R,EM000U3R,EE035V1A"
36,NA,0,NA,NA,37,197,19,Not Reported,All Antlerless Rifle Seasons,37,172,11,193,9,13%,187,5.000000000000002,  466,  382,82%,39.718194149812135,-106.4709142423834,"  298,111","  244,523",36 All Antlerless Rifle Seasons,422.9,515.6,https://webmap.onxmaps.com/hunt/map#9.45/39.7181941498121/-106.470914242383,"EF035L1R,EE035O1R,EF035O1R,EM035O1M,EF035O1M,EF036O2R,EF036O3R,EE036O4R,EF036O4R,EE035P1R,EF036P5R,EE000U1A,EM000U2R,EM000U3R,EE035V1A"
36,NA,0,NA,NA,3,42,8,Not Reported,Antlerless First Rifle Seasons (No PLO or Either-sex tags included),3,27,22,20,0,10%,30,3.9999999999999964,  466,  382,82%,39.718194149812135,-106.4709142423834,"  298,111","  244,523",36 Antlerless First Rifle Seasons (No PLO or Either-sex tags included),90.2,109.9,https://webmap.onxmaps.com/hunt/map#9.45/39.7181941498121/-106.470914242383,"EF035L1R,EE035O1R,EF035O1R,EM035O1M,EF035O1M,EF036O2R,EF036O3R,EE036O4R,EF036O4R,EE035P1R,EF036P5R,EE000U1A,EM000U2R,EM000U3R,EE035V1A"
36,NA,0,NA,NA,9,96,10,Not Reported,Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),9,78,2,109,5,6%,94,2.5,  466,  382,82%,39.718194149812135,-106.4709142423834,"  298,111","  244,523",36 Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),206.1,251.3,https://webmap.onxmaps.com/hunt/map#9.45/39.7181941498121/-106.470914242383,"EF035L1R,EE035O1R,EF035O1R,EM035O1M,EF035O1M,EF036O2R,EF036O3R,EE036O4R,EF036O4R,EE035P1R,EF036P5R,EE000U1A,EM000U2R,EM000U3R,EE035V1A"
36,NA,0,NA,NA,7,30,24,Not Reported,Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),7,44,7,33,13,15%,36,5.5,  466,  382,82%,39.718194149812135,-106.4709142423834,"  298,111","  244,523",36 Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),64.4,78.5,https://webmap.onxmaps.com/hunt/map#9.45/39.7181941498121/-106.470914242383,"EF035L1R,EE035O1R,EF035O1R,EM035O1M,EF035O1M,EF036O2R,EF036O3R,EE036O4R,EF036O4R,EE035P1R,EF036P5R,EE000U1A,EM000U2R,EM000U3R,EE035V1A"
36,NA,0,NA,NA,3,5,50,Not Reported,Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),3,5,0,NA,NA,25%,5,50.00000000000001,  466,  382,82%,39.718194149812135,-106.4709142423834,"  298,111","  244,523",36 Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),10.7,13.1,https://webmap.onxmaps.com/hunt/map#9.45/39.7181941498121/-106.470914242383,"EF035L1R,EE035O1R,EF035O1R,EM035O1M,EF035O1M,EF036O2R,EF036O3R,EE036O4R,EF036O4R,EE035P1R,EF036P5R,EE000U1A,EM000U2R,EM000U3R,EE035V1A"
36,NA,0,NA,NA,11,28,38,Not Reported,Antlerless Muzzleloader,11,50,11,62,5,18%,47,16.500000000000004,  466,  382,82%,39.718194149812135,-106.4709142423834,"  298,111","  244,523",36 Antlerless Muzzleloader,60.1,73.3,https://webmap.onxmaps.com/hunt/map#9.45/39.7181941498121/-106.470914242383,"EF035L1R,EE035O1R,EF035O1R,EM035O1M,EF035O1M,EF036O2R,EF036O3R,EE036O4R,EF036O4R,EE035P1R,EF036P5R,EE000U1A,EM000U2R,EM000U3R,EE035V1A"
37,NA,102,NA,NA,200,1955,10,9608,All manners of take,98,2113,10,2354,12,11%,2141,-1.0000000000000009,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 All manners of take,2189.9,3094.3,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,72,NA,NA,146,1054,14,3709,All Rifle Seasons,74,1221,14,1410,15,14%,1228,-0.5000000000000019,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 All Rifle Seasons,1180.6,1668.2,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,0,3,0,3,Late Seasons (Including PLOs),0,26,67,81,47,38%,37,-23.500000000000014,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Late Seasons (Including PLOs),3.4,4.7,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,4,NA,NA,10,26,37,113,Private Land Only Seasons,6,30,8,71,58,34%,42,-10.50000000000002,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Private Land Only Seasons,29.1,41.2,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,4,NA,NA,31,149,21,490,First Rifle Seasons (All Harvest - Includes PLOs),27,203,36,153,25,27%,168,-2.0000000000000093,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 First Rifle Seasons (All Harvest - Includes PLOs),166.9,235.8,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,27,NA,NA,31,343,9,1290,Second Rifle Seasons (All Harvest - Includes PLOs),4,281,5,308,6,7%,311,1.4999999999999996,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Second Rifle Seasons (All Harvest - Includes PLOs),384.2,542.9,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,35,NA,NA,39,262,15,959,Third Rifle Seasons (All Harvest - Includes PLOs),4,363,11,434,13,13%,353,1.0000000000000009,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Third Rifle Seasons (All Harvest - Includes PLOs),293.5,414.7,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,7,NA,NA,45,295,15,918,Fourth Rifle Seasons (All Harvest - Includes PLOs),38,334,8,392,7,10%,340,4.000000000000001,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Fourth Rifle Seasons (All Harvest - Includes PLOs),330.4,466.9,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,61,NA,NA,61,435,14,Not Reported,All Antlered Rifle Seasons,0,425,8,460,6,9%,440,4.000000000000001,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 All Antlered Rifle Seasons,487.3,688.5,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,0,0,0,Not Reported,Antlered First Rifle Seasons (No PLO or Either-sex tags included),0,0,0,0,0,0%,0,-0,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Antlered First Rifle Seasons (No PLO or Either-sex tags included),0,0,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,27,NA,NA,27,257,10,Not Reported,Antlered Second Rifle Seasons (No PLO or Either-sex tags included),0,223,7,245,6,8%,242,2.0000000000000004,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Antlered Second Rifle Seasons (No PLO or Either-sex tags included),287.9,406.8,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,35,NA,NA,35,178,20,Not Reported,Antlered Third Rifle Seasons (No PLO or Either-sex tags included),0,203,9,215,6,12%,199,7.000000000000002,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Antlered Third Rifle Seasons (No PLO or Either-sex tags included),199.4,281.7,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,0,0,0,Not Reported,Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),0,0,0,0,0,0%,0,-0,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),0,0,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,26,NA,NA,44,796,5,5409,All Archery Seasons,18,777,5,776,5,5%,783,-7.691850745534258e-16,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 All Archery Seasons,891.6,1259.9,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,4,NA,NA,10,105,9,489,All Muzzleloader Seasons,6,116,10,167,18,12%,129,-4.500000000000004,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 All Muzzleloader Seasons,117.6,166.2,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,0,0,0,Not Reported,Antlered Muzzleloader,0,0,0,0,0,0%,0,-0,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Antlered Muzzleloader,0,0,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,22,45,48,121,First Season Limited Antlerless,22,57,7,48,31,29%,50,8.5,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 First Season Limited Antlerless,50.4,71.2,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,4,86,5,337,Second Season Limited Antlerless,4,58,0,63,9,5%,69,-2.0000000000000004,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Second Season Limited Antlerless,96.3,136.1,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,4,84,5,295,Third Season Limited Antlerless,4,160,14,218,19,13%,154,-7.000000000000008,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Third Season Limited Antlerless,94.1,133,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,16,195,8,602,Fourth Season Limited Antlerless,16,195,4,235,8,7%,208,-0,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Fourth Season Limited Antlerless,218.4,308.6,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,5,94,6,340,First Season Limited Either-sex Seasons,5,133,50,88,23,26%,105,-8.500000000000009,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 First Season Limited Either-sex Seasons,105.3,148.8,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,7,NA,NA,23,86,27,280,Fourth Season Limited Either-sex Seasons,16,137,14,146,6,16%,123,10.500000000000002,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Fourth Season Limited Either-sex Seasons,96.3,136.1,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,0,3,0,50,Early PLO Seasons,0,14,0,43,83,28%,20,-41.50000000000002,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Early PLO Seasons,3.4,4.7,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,0,3,0,3,All Late Seasons (Not including PLOs),0,26,67,81,47,38%,37,-23.500000000000014,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 All Late Seasons (Not including PLOs),3.4,4.7,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,0,0,0,Not Reported,Late Season Antlered (Not including PLOs),0,0,0,0,0,0%,0,-0,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Late Season Antlered (Not including PLOs),0,0,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,47,415,11,Not Reported,All Antlerless Rifle Seasons,47,510,10,689,20,14%,538,-4.500000000000004,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 All Antlerless Rifle Seasons,464.9,656.9,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,22,45,48,Not Reported,Antlerless First Rifle Seasons (No PLO or Either-sex tags included),22,57,7,48,31,29%,50,8.5,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Antlerless First Rifle Seasons (No PLO or Either-sex tags included),50.4,71.2,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,4,86,5,Not Reported,Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),4,58,0,63,0,2%,69,2.500000000000001,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),96.3,136.1,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,4,84,5,Not Reported,Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),4,160,14,218,19,13%,154,-7.000000000000008,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),94.1,133,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,16,195,8,Not Reported,Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),16,195,4,236,8,7%,209,-0,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),218.4,308.6,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
37,NA,0,NA,NA,3,11,23,Not Reported,Antlerless Muzzleloader,3,19,0,23,0,8%,18,11.500000000000005,  893,  632,71%,39.661674617570846,-106.12577248241035,"  571,360","  404,353",37 Antlerless Muzzleloader,12.3,17.4,https://webmap.onxmaps.com/hunt/map#9.45/39.6616746175708/-106.12577248241,"EE028O1R,EF028O1R,EE028O1M,EF028O1M,EF028O2R,EF028O3R,EE028O4R,EF028O4R,EE028P1R,EE028P1A,EE028P4R,EF028P5R,EE000U1A,EM000U2R,EM000U3R,EE028V1A"
38,NA,48,NA,NA,88,1096,8,7725,All manners of take,39,1038,10,1000,12,10%,1045,-2.0000000000000018,  774,  237,31%,39.82568147662041,-105.36350087351084,"  495,372","  151,588",38 All manners of take,1416,4627.3,https://webmap.onxmaps.com/hunt/map#9.45/39.8256814766204/-105.363500873511,"EF038L1R,EF038L2R,EM038O1R,EF038O1R,EM038O1M,EF038O1M,EF038O2R,EF038O3R,EM038O4R,EF038O4R,EF038P5R,EE000U1A,EF000U1A,EM000U2R,EM000U3R,EE038V1A,EF038V1A"
38,NA,22,NA,NA,52,580,9,3903,All Rifle Seasons,30,491,11,510,18,13%,527,-4.500000000000004,  774,  237,31%,39.82568147662041,-105.36350087351084,"  495,372","  151,588",38 All Rifle Seasons,749.3,2448.7,https://webmap.onxmaps.com/hunt/map#9.45/39.8256814766204/-105.363500873511,"EF038L1R,EF038L2R,EM038O1R,EF038O1R,EM038O1M,EF038O1M,EF038O2R,EF038O3R,EM038O4R,EF038O4R,EF038P5R,EE000U1A,EF000U1A,EM000U2R,EM000U3R,EE038V1A,EF038V1A"
38,NA,0,NA,NA,21,174,12,1853,Late Seasons (Including PLOs),21,157,15,96,15,14%,142,-1.500000000000001,  774,  237,31%,39.82568147662041,-105.36350087351084,"  495,372","  151,588",38 Late Seasons (Including PLOs),224.8,734.6,https://webmap.onxmaps.com/hunt/map#9.45/39.8256814766204/-105.363500873511,"EF038L1R,EF038L2R,EM038O1R,EF038O1R,EM038O1M,EF038O1M,EF038O2R,EF038O3R,EM038O4R,EF038O4R,EF038P5R,EE000U1A,EF000U1A,EM000U2R,EM000U3R,EE038V1A,EF038V1A"
38,NA,0,NA,NA,0,18,0,473,Private Land Only Seasons,0,12,0,8,67,22%,13,-33.500000000000014,  774,  237,31%,39.82568147662041,-105.36350087351084,"  495,372","  151,588",38 Private Land Only Seasons,23.3,76,https://webmap.onxmaps.com/hunt/map#9.45/39.8256814766204/-105.363500873511,"EF038L1R,EF038L2R,EM038O1R,EF038O1R,EM038O1M,EF038O1M,EF038O2R,EF038O3R,EM038O4R,EF038O4R,EF038P5R,EE000U1A,EF000U1A,EM000U2R,EM000U3R,EE038V1A,EF038V1A"
