Unit,Bucks,Does,Fawns,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,groupID,Category,Antlerless,TH23,PS23,TH22,PS22,threeyearsuccess,threeyearshunters,slope,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags,OTCCat,OTC
99,39,11,0,50,80,62,214,2,All Regular Rifle Seasons,11,97,78,112,68,69%,96,-3.0000000000000204,"2,818",    8,0%,39.99159590155056,-104.04173473502816,"1,803,504","    4,875",99 All Regular Rifle Seasons,28.4,10501.7,https://webmap.onxmaps.com/hunt/map#9.45/39.9915959015506/-104.041734735028,"AE000U1A,AM099O1R,AF099O1R,AM099O1M,AF099O1M",NA,NA
99,13,2,0,14,34,42,177,4,All Archery Seasons,2,40,26,24,14,27%,33,13.999999999999998,"2,818",    8,0%,39.99159590155056,-104.04173473502816,"1,803,504","    4,875",99 All Archery Seasons,12.1,4463.2,https://webmap.onxmaps.com/hunt/map#9.45/39.9915959015506/-104.041734735028,"AE000U1A,AM099O1R,AF099O1R,AM099O1M,AF099O1M",Either Sex OTC Archery,ESA
99,9,2,0,10,18,58,36,5,All Muzzleloader Seasons,2,14,81,7,78,72%,13,-10.00000000000002,"2,818",    8,0%,39.99159590155056,-104.04173473502816,"1,803,504","    4,875",99 All Muzzleloader Seasons,6.4,2362.9,https://webmap.onxmaps.com/hunt/map#9.45/39.9915959015506/-104.041734735028,"AE000U1A,AM099O1R,AF099O1R,AM099O1M,AF099O1M",NA,NA
100,22,11,0,33,52,64,119,0,All manners of take,11,51,53,58,75,64%,54,-5.500000000000002,"1,806",    0,0%,39.9648867835581,-103.29267847395892,"1,155,868",       85,100 All manners of take,28.8,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.9648867835581/-103.292678473959,"AE000U1A,AM100O1R,AF100O1R,AM099O1M,AF099O1M",NA,NA
100,20,11,0,31,39,80,65,1,All Rifle Seasons,11,41,61,48,82,74%,43,-1.0000000000000036,"1,806",    0,0%,39.9648867835581,-103.29267847395892,"1,155,868",       85,100 All Rifle Seasons,21.6,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.9648867835581/-103.292678473959,"AE000U1A,AM100O1R,AF100O1R,AM099O1M,AF099O1M",NA,NA
100,20,11,0,31,39,80,65,2,All Regular Rifle Seasons,11,41,61,48,82,74%,43,-1.0000000000000036,"1,806",    0,0%,39.9648867835581,-103.29267847395892,"1,155,868",       85,100 All Regular Rifle Seasons,21.6,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.9648867835581/-103.292678473959,"AE000U1A,AM100O1R,AF100O1R,AM099O1M,AF099O1M",NA,NA
100,0,0,0,0,7,0,39,4,All Archery Seasons,0,7,0,5,33,11%,6,-16.500000000000004,"1,806",    0,0%,39.9648867835581,-103.29267847395892,"1,155,868",       85,100 All Archery Seasons,3.9,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.9648867835581/-103.292678473959,"AE000U1A,AM100O1R,AF100O1R,AM099O1M,AF099O1M",Either Sex OTC Archery,ESA
100,2,0,0,2,6,38,14,5,All Muzzleloader Seasons,0,4,66,5,50,51%,5,-6.000000000000019,"1,806",    0,0%,39.9648867835581,-103.29267847395892,"1,155,868",       85,100 All Muzzleloader Seasons,3.3,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.9648867835581/-103.292678473959,"AE000U1A,AM100O1R,AF100O1R,AM099O1M,AF099O1M",NA,NA
101,12,0,0,12,27,44,119,0,All manners of take,0,30,42,21,42,43%,26,0.9999999999999978,"1,167",    1,0%,39.96099801957773,-102.70577346133898,"  746,795",      730,101 All manners of take,23.1,23678.7,https://webmap.onxmaps.com/hunt/map#9.45/39.9609980195777/-102.705773461339,"AE000U1A,AM101O1R,AF101O1R,AM093O1M",NA,NA
101,9,0,0,9,16,57,36,1,All Rifle Seasons,0,17,66,16,55,59%,16,0.9999999999999947,"1,167",    1,0%,39.96099801957773,-102.70577346133898,"  746,795",      730,101 All Rifle Seasons,13.7,14031.8,https://webmap.onxmaps.com/hunt/map#9.45/39.9609980195777/-102.705773461339,"AE000U1A,AM101O1R,AF101O1R,AM093O1M",NA,NA
101,9,0,0,9,16,57,36,2,All Regular Rifle Seasons,0,17,66,16,55,59%,16,0.9999999999999947,"1,167",    1,0%,39.96099801957773,-102.70577346133898,"  746,795",      730,101 All Regular Rifle Seasons,13.7,14031.8,https://webmap.onxmaps.com/hunt/map#9.45/39.9609980195777/-102.705773461339,"AE000U1A,AM101O1R,AF101O1R,AM093O1M",NA,NA
101,0,0,0,0,7,0,66,4,All Archery Seasons,0,8,0,5,0,0%,7,-0,"1,167",    1,0%,39.96099801957773,-102.70577346133898,"  746,795",      730,101 All Archery Seasons,6,6138.9,https://webmap.onxmaps.com/hunt/map#9.45/39.9609980195777/-102.705773461339,"AE000U1A,AM101O1R,AF101O1R,AM093O1M",Either Sex OTC Archery,ESA
101,3,0,0,3,4,67,17,5,All Muzzleloader Seasons,0,5,33,NA,NA,50%,4,34.00000000000001,"1,167",    1,0%,39.96099801957773,-102.70577346133898,"  746,795",      730,101 All Muzzleloader Seasons,3.4,3508,https://webmap.onxmaps.com/hunt/map#9.45/39.9609980195777/-102.705773461339,"AE000U1A,AM101O1R,AF101O1R,AM093O1M",NA,NA
102,5,6,0,11,17,63,37,0,All manners of take,6,24,48,24,57,56%,22,2.999999999999989,"1,254",   18,1%,39.83585694795638,-102.39486222077728,"  802,632","   11,592",102 All manners of take,13.6,938.6,https://webmap.onxmaps.com/hunt/map#9.45/39.8358569479564/-102.394862220777,"AE000U1A,AM102O1R,AF102O1R,AM093O1M",NA,NA
102,5,6,0,11,15,70,26,1,All Rifle Seasons,6,17,48,16,67,62%,16,1.4999999999999876,"1,254",   18,1%,39.83585694795638,-102.39486222077728,"  802,632","   11,592",102 All Rifle Seasons,12,828.2,https://webmap.onxmaps.com/hunt/map#9.45/39.8358569479564/-102.394862220777,"AE000U1A,AM102O1R,AF102O1R,AM093O1M",NA,NA
102,5,6,0,11,15,70,26,2,All Regular Rifle Seasons,6,17,48,16,67,62%,16,1.4999999999999876,"1,254",   18,1%,39.83585694795638,-102.39486222077728,"  802,632","   11,592",102 All Regular Rifle Seasons,12,828.2,https://webmap.onxmaps.com/hunt/map#9.45/39.8358569479564/-102.394862220777,"AE000U1A,AM102O1R,AF102O1R,AM093O1M",NA,NA
